Unique_User_ID,Age,Dependents,Employment_Status,City_Tier,Month,Monthly_Income,Rent,Loan_Repayment,Insurance,Subscriptions,Groceries,Travel,Going_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Total_Expenses,Monthly_Savings,Savings,Investments,Net_Worth,Financial_Goals,Needs,Wants,Savings_Investment_Total,Debt,Total_Liabilities
BBUK009985,73,0,Full-time,2,3,12723,0,403,911,280,2335,1168,584,467,1308,631,140,981,9207,3516,39706,60967,117411,Buy a house,6428,2779,100673,15815,76946
BBUK009986,25,1,Self-employed,1,1,10457,2674,181,233,104,1139,604,388,302,483,129,155,259,6651,3806,3258,616,-14861,Education,5357,1294,3874,18106,18735
BBUK009987,46,0,Retired,2,10,2903,1018,54,100,26,370,185,93,74,207,56,22,111,2317,586,3108,3770,508,Retirement,1939,378,6878,5409,6370
BBUK009988,37,0,Unemployed,2,2,2417,722,200,39,18,262,131,66,52,147,39,16,110,1803,613,5558,4421,-11372,Buy a house,1504,299,9979,20025,21351
BBUK009989,55,2,Part-time,1,1,1282,349,165,30,8,185,79,28,23,63,30,20,47,1028,254,652,1528,-14534,Emergency fund,890,137,2180,16507,16714
BBUK009990,62,0,Student,2,12,2814,551,130,54,14,200,100,50,40,112,54,56,60,1423,1391,8483,13187,7571,Invest more,1218,204,21671,12996,14100
BBUK009991,67,1,Full-time,3,6,10077,2351,41,367,113,1241,470,235,188,470,254,169,395,6295,3782,18982,50362,61927,Invest more,5176,1119,69344,4105,7417
BBUK009992,27,4,Part-time,1,1,1711,564,66,27,13,415,127,82,64,102,27,33,55,1574,137,669,253,-8455,Buy a house,1311,264,922,6562,9377
BBUK009993,54,2,Full-time,1,3,5816,1244,7,108,48,658,281,100,80,225,108,72,169,3101,2716,14564,26003,37668,Emergency fund,2591,510,40567,666,2900
BBUK009994,28,0,Self-employed,1,5,1929,565,140,27,13,182,128,82,64,102,27,11,77,1418,511,2860,541,-14339,Buy a house,1132,286,3401,14032,17740
BBUK009995,24,0,Full-time,2,4,1571,429,25,23,11,156,78,70,55,87,23,9,66,1034,537,1054,233,-5662,Pay off debt,801,233,1287,2525,6949
BBUK009996,50,1,Full-time,1,9,2058,621,77,54,14,264,140,50,40,112,30,36,60,1498,560,3199,2295,-3092,Education,1278,220,5495,7673,8587
BBUK009997,52,1,Retired,2,12,4104,1059,18,104,46,508,193,96,77,216,104,69,162,2653,1450,2533,3789,4428,Retirement,2195,458,6322,1821,1893
BBUK009998,34,0,Part-time,1,2,4608,1258,88,61,49,406,284,183,142,227,61,24,122,2904,1704,15411,3217,722,Start a business,2295,609,18628,8767,17906
BBUK009999,30,0,Self-employed,3,1,1553,335,79,20,9,134,67,60,47,67,20,8,40,888,665,3841,1787,-3570,Pay off debt,704,184,5628,7873,9198
BBUK010000,19,0,Self-employed,3,2,1111,261,77,16,7,104,52,47,37,52,16,6,44,719,393,241,99,-9963,Start a business,563,156,340,7658,10303
BBUK010001,65,1,Self-employed,2,2,12108,3304,88,469,144,1586,601,300,240,673,324,216,360,8305,3804,43426,53946,86149,Pay off debt,7019,1285,97372,8757,11223
BBUK010002,52,1,Self-employed,2,1,5133,0,362,177,79,864,327,164,131,367,177,118,196,2962,2171,9242,14786,255643,Emergency fund,2261,701,24028,15941,66626
BBUK010003,62,2,Part-time,2,9,4293,0,322,173,77,1050,320,160,128,359,173,115,269,3145,1148,11189,20559,159715,Emergency fund,2383,762,31749,13932,59549
BBUK010004,38,2,Retired,3,7,4120,0,840,88,70,960,293,146,117,293,88,105,176,3176,944,3510,4067,16437,Travel,2550,627,7577,8474,197221
BBUK010005,21,0,Full-time,2,11,2992,948,151,52,24,345,172,155,121,193,52,21,103,2335,657,833,155,-19021,Retirement,1863,472,988,15068,20010
BBUK010006,37,2,Full-time,2,4,3796,0,296,94,44,1029,314,157,125,351,94,113,188,2805,991,6059,4842,262782,Start a business,2165,640,10901,7775,62418
BBUK010007,34,1,Full-time,2,7,1307,306,111,17,8,147,56,50,39,62,17,20,47,880,426,2744,830,-11360,Invest more,714,166,3574,11138,14934
BBUK010008,41,0,Self-employed,2,2,3560,995,35,98,25,362,181,90,72,203,54,22,109,2246,1313,5192,4479,4669,Buy a house,1877,369,9672,3513,5003
BBUK010009,20,1,Full-time,1,8,4765,1403,9,68,54,597,317,204,158,253,68,81,136,3348,1417,1273,246,-3318,Emergency fund,2670,679,1519,880,4837
BBUK010010,71,0,Part-time,1,9,4810,0,683,180,80,665,466,166,133,373,180,40,279,3245,1566,13877,37713,74168,Pay off debt,2399,845,51589,9921,155748
BBUK010011,39,0,Full-time,1,1,4020,1455,119,70,56,469,328,117,94,263,70,28,197,3268,752,4266,2713,-5509,Buy a house,2672,596,6979,11940,12488
BBUK010012,65,1,Part-time,2,7,3381,1052,48,103,27,505,191,96,77,214,103,69,161,2646,735,3588,4497,1329,Travel,2210,436,8085,4777,6757
BBUK010013,41,1,Part-time,3,9,1205,0,301,45,12,218,83,41,33,83,25,30,69,939,267,1270,786,66325,Pay off debt,750,188,2056,3309,116575
BBUK010014,45,0,Unemployed,2,10,4113,1310,47,129,57,476,238,119,95,267,71,29,200,3039,1073,2029,1661,-5903,Pay off debt,2472,567,3690,4716,9592
BBUK010015,74,0,Unemployed,3,6,6302,1685,34,263,81,674,337,169,135,337,182,40,283,4221,2081,22759,36195,54012,Education,3419,802,58954,3420,4942
BBUK010016,71,3,Full-time,1,10,5937,0,136,219,97,1589,568,203,162,454,219,146,341,4133,1804,3659,6833,84313,Start a business,3103,1030,10492,3296,29015
BBUK010017,69,0,Full-time,2,9,14102,3088,65,438,135,1123,561,281,225,629,303,67,337,7251,6851,65257,78636,136055,Retirement,6049,1201,143893,6484,7838
BBUK010018,73,0,Self-employed,3,5,12452,2736,54,427,131,1094,547,274,219,547,295,66,328,6719,5733,89971,163205,245141,Education,5548,1171,253175,5366,8035
BBUK010019,22,1,Full-time,1,2,1691,0,376,36,17,318,169,108,84,135,36,43,72,1394,296,318,66,256883,Retirement,1045,349,384,8961,80486
BBUK010020,68,2,Full-time,3,11,5541,1642,88,177,79,1077,328,164,131,328,177,118,276,4587,954,10898,18791,20014,Invest more,3806,782,29689,8831,9675
BBUK010021,55,0,Full-time,1,8,1604,470,47,41,11,151,106,38,30,85,41,9,64,1092,512,1529,3111,-1082,Retirement,907,185,4640,4672,5722
BBUK010022,62,1,Full-time,2,6,3194,925,53,91,24,444,168,84,67,188,91,61,141,2336,858,5491,7988,7500,Retirement,1953,383,13479,5350,5979
BBUK010023,56,1,Full-time,3,4,1883,358,152,39,10,189,72,36,29,72,39,26,60,1079,804,7663,13411,5529,Retirement,916,163,21074,15159,15545
BBUK010024,55,1,Full-time,3,11,4058,1252,26,135,60,661,250,125,100,250,135,90,150,3236,823,3930,7767,5941,Invest more,2700,536,11697,2590,5756
BBUK010025,36,2,Full-time,3,7,4048,1105,28,66,53,725,221,110,88,221,66,80,133,2897,1152,6502,4208,4151,Buy a house,2424,473,10710,2837,6559
BBUK010026,73,3,Retired,2,5,6565,1699,42,241,74,1211,309,154,124,346,167,111,259,4737,1828,25874,56013,70014,Pay off debt,4002,735,81887,4232,11874
BBUK010027,73,1,Part-time,3,4,1851,516,49,56,14,273,103,52,41,103,56,37,87,1387,464,6419,9751,9018,Retirement,1152,235,16170,4869,7152
BBUK010028,28,0,Self-employed,2,11,1599,484,116,26,12,176,88,79,62,99,26,11,53,1233,366,708,199,-12169,Buy a house,992,241,908,11617,13076
BBUK010029,37,1,Full-time,1,6,5687,1740,130,84,67,741,393,140,112,314,84,101,236,4143,1544,9406,7422,3315,Emergency fund,3430,713,16828,13022,13512
BBUK010030,43,1,Self-employed,2,3,3333,656,19,64,17,315,119,60,48,134,36,43,72,1582,1751,7952,6604,9212,Education,1338,243,14556,1942,5344
BBUK010031,31,3,Full-time,2,8,2589,827,150,45,21,590,150,135,105,168,45,54,90,2382,207,1690,438,-17025,Pay off debt,1970,412,2128,15049,19153
BBUK010032,25,2,Full-time,1,3,1318,393,61,19,9,208,89,57,44,71,19,23,53,1046,271,466,92,-8221,Travel,847,199,559,6137,8779
BBUK010033,55,1,Full-time,2,10,5086,1342,11,132,59,644,244,122,98,273,132,88,205,3349,1737,5022,9052,5876,Emergency fund,2769,581,14074,1120,8198
BBUK010034,66,0,Full-time,3,9,3421,0,494,167,43,620,310,155,124,310,167,37,186,2615,806,5367,12944,184686,Buy a house,1982,633,18311,6551,113637
BBUK010035,48,0,Full-time,1,1,3341,1391,14,121,31,449,314,112,90,251,67,27,135,3003,338,1620,1774,1649,Buy a house,2510,494,3393,1448,1744
BBUK010036,62,1,Full-time,2,7,7953,2349,46,333,102,1127,427,214,171,478,231,154,256,5888,2065,7475,15895,18412,Emergency fund,4974,914,23370,4557,4958
BBUK010037,53,2,Full-time,1,11,3939,0,283,136,35,826,352,126,101,282,136,91,151,2519,1421,8789,21563,172204,Pay off debt,1965,554,30351,4517,64055
BBUK010038,32,0,Self-employed,1,4,7260,1775,180,155,69,573,401,258,200,321,86,34,172,4222,3038,23711,11021,13305,Retirement,3363,859,34732,17991,21427
BBUK010039,24,0,Self-employed,2,10,3787,1155,55,63,29,420,210,189,147,235,63,25,126,2718,1069,1318,301,-5744,Pay off debt,2143,575,1619,5502,7363
BBUK010040,65,1,Unemployed,3,2,3102,902,65,97,25,476,180,90,72,180,97,65,108,2360,742,3360,4668,-911,Invest more,1992,368,8028,6454,8939
BBUK010041,67,0,Full-time,2,9,13788,4259,43,604,186,1549,774,387,310,867,418,93,650,10140,3649,35915,59199,90593,Buy a house,8297,1843,95114,4250,4521
BBUK010042,45,1,Part-time,1,3,2172,0,543,62,16,305,162,58,46,129,35,42,97,1495,677,2951,2304,-104377,Pay off debt,1213,282,5255,8620,224583
BBUK010043,62,2,Retired,1,3,1325,356,135,31,8,188,80,29,23,64,31,21,34,1001,324,1395,2796,-15951,Education,875,126,4191,13496,20142
BBUK010044,36,0,Full-time,2,12,2733,953,52,52,24,347,173,87,69,194,52,21,146,2170,563,1375,1026,-6922,Travel,1775,395,2401,5211,9323
BBUK010045,25,0,Full-time,3,10,5607,1572,148,94,75,629,314,283,220,314,94,38,264,4046,1561,2173,760,-12827,Travel,3078,968,2933,14812,15760
BBUK010046,38,0,Part-time,2,9,4586,1855,65,101,81,674,337,169,135,378,101,40,283,4219,367,1059,1221,-6753,Pay off debt,3417,803,2281,6511,9034
BBUK010047,34,0,Part-time,2,8,1028,221,186,12,6,80,40,36,28,45,12,5,34,705,324,1255,280,-20640,Pay off debt,585,120,1535,18628,22175
BBUK010048,33,0,Full-time,1,4,2625,747,72,36,17,241,169,108,84,135,36,14,72,1731,893,8315,1517,-3769,Start a business,1382,349,9832,7158,13601
BBUK010049,58,2,Full-time,1,8,10603,0,440,673,207,2829,1208,431,345,966,466,311,518,8393,2211,11703,16779,203087,Emergency fund,6409,1984,28482,9775,95457
BBUK010050,62,1,Full-time,1,5,8285,2544,22,320,98,1083,574,205,164,460,222,148,246,6086,2199,23174,36304,53204,Emergency fund,5142,944,59478,2178,6274
BBUK010051,22,2,Full-time,1,3,3251,1125,21,54,25,595,254,163,127,203,54,65,109,2796,455,1299,441,-1696,Retirement,2270,526,1741,2058,3437
BBUK010052,24,0,Part-time,1,8,2475,0,460,70,33,465,325,209,163,260,70,28,195,2277,198,541,163,147407,Start a business,1547,730,704,6006,105934
BBUK010053,70,0,Student,1,3,9175,0,357,538,166,1380,966,345,276,773,373,387,580,6141,3035,39079,75059,347282,Education,4388,1753,114137,12422,70506
BBUK010054,52,4,Full-time,2,1,17456,3904,53,554,170,3237,710,355,284,795,383,256,426,11127,6330,37295,72254,100055,Buy a house,9608,1519,109549,5306,9494
BBUK010055,19,0,Full-time,2,6,6755,2039,179,200,89,741,371,334,259,415,111,44,222,5005,1749,1048,301,-17569,Pay off debt,3952,1053,1349,17887,18918
BBUK010056,57,2,Full-time,2,1,10741,0,550,577,177,2426,740,370,296,828,399,266,621,7250,3491,17699,19351,310289,Pay off debt,5490,1760,37050,3704,131981
BBUK010057,75,2,Retired,1,6,1578,0,167,62,16,378,161,58,46,129,62,41,69,1190,389,1971,3430,162227,Buy a house,936,253,5401,4017,35615
BBUK010058,55,1,Part-time,2,3,6035,1539,61,218,67,738,280,140,112,313,151,101,235,3955,2080,11619,18119,22684,Retirement,3289,666,29738,6087,7055
BBUK010059,49,0,Full-time,1,6,1955,733,16,64,17,236,166,59,47,132,35,14,99,1620,335,3396,3043,4674,Emergency fund,1331,289,6438,1646,1765
BBUK010060,29,1,Retired,1,4,1600,0,400,22,10,190,101,65,50,80,22,26,60,1025,575,2126,650,64153,Retirement,799,225,2776,3377,113505
BBUK010061,57,0,Part-time,2,9,2512,0,628,90,23,333,167,83,67,187,90,20,140,1828,684,3648,5436,109481,Pay off debt,1448,380,9084,6972,197861
BBUK010062,20,3,Full-time,1,8,3967,1044,123,51,24,660,236,152,118,189,51,61,101,2807,1160,402,94,-20616,Travel,2319,488,495,12254,21112
BBUK010063,22,1,Self-employed,2,5,2309,721,248,39,18,346,131,118,92,147,39,47,79,2026,283,454,161,-24379,Retirement,1667,359,615,24810,24994
BBUK010064,73,3,Retired,1,9,16816,0,138,950,292,4773,1705,609,487,1364,657,438,731,12143,4673,22632,36822,166214,Emergency fund,9342,2800,59454,5251,26557
BBUK010065,40,0,Full-time,1,2,3391,1233,148,60,28,398,278,99,80,223,60,24,119,2750,641,2282,1499,-12153,Retirement,2312,438,3781,14802,15934
BBUK010066,28,0,Part-time,1,1,4546,1729,42,84,67,558,390,251,195,312,84,33,234,3980,566,1316,388,-2834,Pay off debt,3076,904,1703,4190,4537
BBUK010067,64,0,Part-time,1,1,16750,0,284,1393,429,3572,2500,893,714,2000,964,214,1071,14035,2715,26810,42195,246199,Emergency fund,9927,4107,69005,15085,48288
BBUK010068,70,2,Part-time,1,1,3854,0,159,98,25,597,255,91,73,204,98,66,109,1776,2078,13168,22491,219729,Retirement,1375,401,35659,1391,37572
BBUK010069,20,0,Full-time,1,12,1467,451,52,22,10,146,102,66,51,82,22,9,44,1055,412,472,168,-8450,Buy a house,844,211,640,5228,9091
BBUK010070,27,1,Full-time,3,8,2025,559,29,34,16,295,112,101,78,112,34,40,94,1504,521,1021,359,-2660,Retirement,1170,333,1381,2935,4041
BBUK010071,44,2,Self-employed,2,8,1848,500,67,49,13,298,91,45,36,102,27,33,55,1317,532,6472,4095,-1992,Retirement,1131,185,10567,6723,12559
BBUK010072,58,1,Student,1,10,5301,1423,38,124,55,606,321,115,92,257,124,184,193,3532,1769,12917,31867,40838,Travel,2949,583,44784,3811,3946
BBUK010073,58,0,Part-time,1,1,1585,0,396,41,11,153,107,38,31,86,41,9,46,960,625,4194,8185,295522,Education,792,169,12378,4505,96179
BBUK010074,66,1,Full-time,2,12,6991,1555,43,221,68,747,283,141,113,317,153,102,238,3979,3012,31660,72636,94900,Emergency fund,3306,673,104296,4252,9395
BBUK010075,54,4,Self-employed,2,12,3024,655,54,64,17,543,119,60,48,133,64,43,71,1872,1151,8251,11441,12956,Emergency fund,1629,243,19692,5438,6735
BBUK010076,46,2,Part-time,1,1,2277,528,50,46,12,279,119,43,34,95,26,31,72,1335,942,12744,8242,15030,Invest more,1127,208,20986,5041,5956
BBUK010077,45,0,Full-time,3,2,5086,0,691,167,74,620,310,155,124,310,93,37,186,2767,2319,11524,9952,25359,Buy a house,2104,663,21475,2564,168924
BBUK010078,54,0,Full-time,1,6,7869,0,582,616,190,1580,1106,395,316,885,427,95,664,6854,1015,4439,7556,59927,Retirement,4848,2007,11996,9416,131383
BBUK010079,43,0,Self-employed,3,10,3468,1121,48,121,31,449,224,112,90,224,67,27,188,2703,765,3776,4078,1311,Education,2192,511,7855,4773,6544
BBUK010080,68,3,Self-employed,2,8,2196,638,5,63,16,455,116,58,46,130,63,42,70,1701,495,2951,8105,9794,Buy a house,1464,237,11057,497,1263
BBUK010081,70,0,Full-time,2,11,3347,1008,93,99,26,366,183,92,73,205,99,22,154,2420,927,5571,8110,4171,Emergency fund,2002,418,13681,9312,9510
BBUK010082,68,3,Full-time,2,9,3484,957,13,94,24,682,174,87,70,195,94,63,146,2598,885,3490,7056,2496,Retirement,2202,397,10546,1304,8050
BBUK010083,29,0,Full-time,1,12,1603,425,66,21,10,137,96,62,48,77,21,8,58,1027,575,2020,571,-6352,Invest more,812,215,2591,6637,8942
BBUK010084,67,2,Self-employed,1,11,2626,631,13,55,14,334,143,51,41,114,55,37,86,1573,1053,6642,10100,14919,Retirement,1324,248,16742,1268,1823
BBUK010085,66,0,Full-time,2,7,1611,403,40,40,10,146,73,37,29,82,40,9,44,953,658,7359,14861,17131,Buy a house,803,149,22220,4009,5089
BBUK010086,40,1,Full-time,2,9,5177,0,572,99,79,874,331,166,132,371,99,119,199,3043,2134,8699,7129,86231,Retirement,2334,709,15829,2803,138788
BBUK010087,55,0,Full-time,1,8,11128,0,139,812,250,2082,1457,520,416,1166,562,125,625,8154,2974,14402,18404,10731,Invest more,5760,2394,32806,8425,22075
BBUK010088,68,1,Part-time,2,7,1716,0,429,54,14,265,100,50,40,112,54,36,60,1216,499,2617,4642,104397,Emergency fund,1012,205,7259,3728,236484
BBUK010089,71,0,Full-time,1,1,4939,1608,23,140,62,519,363,130,104,290,140,31,218,3628,1311,9929,17893,21733,Buy a house,2969,659,27822,2279,6089
BBUK010090,34,1,Full-time,1,11,9507,2836,226,247,110,1208,640,412,320,512,137,165,274,7087,2420,10745,3051,-10016,Emergency fund,5715,1372,13797,22609,23812
BBUK010091,32,1,Full-time,3,7,1224,289,129,17,8,152,58,52,40,58,17,21,49,890,335,896,282,-12984,Retirement,718,172,1178,12866,14163
BBUK010092,25,1,Full-time,1,5,4032,981,36,47,38,418,221,142,111,177,47,57,133,2409,1623,5383,1234,1559,Buy a house,1896,512,6617,3618,5057
BBUK010093,72,0,Full-time,2,3,8082,2501,107,355,109,909,455,227,182,509,246,55,273,5928,2155,31503,52831,72157,Pay off debt,4955,973,84335,10736,12178
BBUK010094,44,1,Full-time,3,3,8890,2417,65,377,116,1276,483,242,193,483,145,174,406,6379,2511,10581,9716,10636,Emergency fund,5228,1151,20297,6453,9662
BBUK010095,74,3,Retired,2,11,3073,777,84,76,20,554,141,71,57,158,76,51,85,2149,924,10933,20200,21708,Emergency fund,1861,288,31133,8352,9425
BBUK010096,70,1,Full-time,3,10,4443,0,419,201,89,980,371,186,149,371,201,134,312,3412,1031,7420,15760,327958,Start a business,2528,884,23180,3452,99469
BBUK010097,19,1,Full-time,3,12,1553,361,50,22,10,191,72,65,51,72,22,26,43,984,568,332,104,-6996,Buy a house,787,198,436,5003,7432
BBUK010098,52,1,Full-time,1,1,2357,0,53,112,29,550,291,104,83,233,112,75,175,1818,538,2932,4343,147909,Invest more,1310,508,7275,996,11715
BBUK010099,38,1,Part-time,1,9,5313,1575,40,76,61,671,356,127,102,285,76,91,213,3673,1640,8787,6716,10734,Retirement,3028,645,15503,3956,4769
BBUK010100,20,2,Full-time,1,1,3259,0,535,56,26,612,261,168,131,209,56,67,157,2278,981,418,114,62236,Emergency fund,1692,586,532,3501,128482
BBUK010101,44,2,Part-time,1,3,5419,1762,124,153,68,932,398,142,114,318,85,102,170,4369,1051,4426,3586,-5236,Emergency fund,3715,654,8011,12381,13247
BBUK010102,46,1,Full-time,2,1,51193,11685,174,1657,510,5609,2125,1062,850,2379,637,765,1275,28728,22465,171025,141838,295226,Travel,24182,4547,312863,17427,17637
BBUK010103,53,3,Full-time,2,8,3192,0,435,111,29,808,206,103,82,231,111,74,173,2364,828,5085,11755,29842,Retirement,1894,470,16840,3314,103746
BBUK010104,24,1,Full-time,2,7,3750,941,101,51,24,452,171,154,120,192,51,62,103,2421,1329,1813,624,-7914,Emergency fund,1952,469,2437,10100,10352
BBUK010105,34,1,Part-time,1,3,1886,0,471,31,15,274,145,93,73,116,31,37,87,1374,511,1566,409,14073,Start a business,1048,326,1975,5045,216155
BBUK010106,58,0,Self-employed,1,7,11882,0,180,712,219,1826,1278,457,365,1023,493,110,548,7210,4672,23498,52030,150331,Emergency fund,5110,2100,75528,2711,40966
BBUK010107,39,0,Full-time,1,4,12852,3215,154,280,124,1037,726,259,207,581,156,62,436,7238,5614,29385,18016,29584,Pay off debt,5921,1317,47402,15385,17818
BBUK010108,52,1,Full-time,2,9,1706,433,69,43,11,208,79,39,31,88,43,28,47,1119,587,4013,5695,-7151,Pay off debt,959,161,9708,6926,16860
BBUK010109,33,0,Student,1,12,1154,321,166,16,7,104,73,47,36,58,16,29,44,916,238,1192,273,-19127,Pay off debt,753,163,1465,16581,20592
BBUK010110,38,1,Full-time,2,10,13686,0,1440,683,304,3341,1266,633,506,1417,380,456,1063,11489,2197,10983,8230,23104,Education,8477,3012,19213,19260,331230
BBUK010111,46,0,Full-time,2,10,4165,1095,48,108,48,398,199,100,80,223,60,24,167,2549,1616,15202,9556,10069,Pay off debt,2075,474,24758,4750,14689
BBUK010112,50,0,Part-time,2,12,3577,1242,151,122,32,452,226,113,90,253,68,27,136,2912,665,8665,6868,-1213,Emergency fund,2451,461,15533,15125,16746
BBUK010113,47,1,Student,1,5,1002,324,95,28,7,138,73,26,21,58,16,42,31,859,143,468,373,-9402,Buy a house,744,115,841,9518,10244
BBUK010114,27,1,Self-employed,1,8,7134,1853,34,161,72,789,418,269,209,335,90,108,179,4517,2617,6957,2525,4886,Travel,3620,897,9482,3410,4596
BBUK010115,49,1,Self-employed,2,4,3073,1080,55,106,27,519,196,98,79,220,59,71,165,2675,398,3456,2212,-1727,Education,2227,448,5667,5479,7394
BBUK010116,74,0,Self-employed,1,1,11096,0,456,924,284,2370,1659,592,474,1327,640,142,711,9581,1515,6129,9439,220919,Emergency fund,6855,2725,15568,14520,92321
BBUK010117,19,1,Full-time,1,4,3286,1062,140,51,24,452,240,154,120,192,51,62,144,2691,595,166,55,-17548,Education,2153,538,221,13966,17769
BBUK010118,48,1,Full-time,2,4,2189,766,42,75,19,368,139,70,56,156,42,50,84,1865,324,1870,1731,-2050,Education,1581,284,3600,4182,5651
BBUK010119,34,2,Retired,1,12,7668,2335,35,203,90,1235,527,339,264,422,113,136,316,6014,1654,7450,1549,2809,Education,4794,1220,8999,3471,6190
BBUK010120,47,1,Full-time,2,9,3366,0,656,95,25,465,176,88,70,197,53,63,106,1993,1373,6505,4988,79672,Emergency fund,1634,359,11493,7799,152295
BBUK010121,22,3,Full-time,2,11,1958,368,111,20,9,262,67,60,47,75,20,24,56,1120,839,1290,490,-10724,Buy a house,920,199,1780,11136,12504
BBUK010122,33,1,Self-employed,1,12,3840,1122,89,54,25,478,253,163,127,203,54,65,109,2742,1098,2721,621,-9519,Pay off debt,2217,525,3342,8909,12861
BBUK010123,42,2,Full-time,2,5,7857,0,264,499,153,2097,639,320,256,716,192,230,537,5904,1953,8033,8910,187241,Pay off debt,4382,1522,16943,457,65387
BBUK010124,47,1,Full-time,2,1,2267,751,49,74,19,361,137,68,55,153,41,49,115,1872,396,1561,1160,-4324,Travel,1560,312,2721,4893,7045
BBUK010125,63,1,Part-time,1,9,2675,628,57,55,14,267,142,51,41,113,55,36,61,1519,1156,7960,12981,13065,Retirement,1296,223,20940,5678,7875
BBUK010126,70,1,Full-time,1,5,5775,1755,155,153,68,747,396,141,113,317,153,102,238,4338,1437,20610,30600,35193,Emergency fund,3619,719,51210,15539,16017
BBUK010127,22,1,Part-time,1,7,1000,307,72,15,7,131,69,45,35,56,15,18,42,811,189,179,73,-7450,Education,655,156,252,7155,7702
BBUK010128,39,1,Full-time,1,8,2061,480,188,23,11,204,108,39,31,87,23,28,46,1268,792,5982,3577,-10502,Retirement,1098,170,9559,18806,20061
BBUK010129,18,1,Full-time,2,4,2712,711,63,39,18,341,129,116,90,145,39,47,109,1846,866,39,12,-6911,Buy a house,1461,385,51,6311,6962
BBUK010130,43,0,Full-time,1,9,6456,2271,27,286,88,733,513,183,147,410,110,44,308,5118,1338,2697,2417,-2635,Invest more,4188,930,5113,2700,7748
BBUK010131,24,2,Full-time,1,6,6794,0,511,263,117,1598,682,438,341,546,146,175,292,5109,1685,3238,781,84482,Emergency fund,3648,1461,4020,1821,125103
BBUK010132,36,0,Part-time,1,12,1131,395,40,19,9,127,89,32,25,71,19,8,38,873,258,1205,815,-3982,Buy a house,733,140,2020,4010,6002
